input,label,split
train_118722,0,train
train_118723,0,train
train_118724,0,train
train_118725,0,train
train_118726,0,train
train_118727,0,train
train_118728,0,train
train_118729,0,train
train_11873,0,train
train_118730,0,train
train_118731,0,train
train_118732,0,train
train_118733,0,train
train_118734,0,train
train_118735,0,train
train_118736,0,train
train_118737,0,train
train_118738,0,train
train_118739,0,train
train_11874,0,train
train_118740,0,train
train_118741,0,train
train_118742,0,train
train_118743,0,train
train_118744,0,train
train_118745,0,train
train_118746,0,train
train_118747,0,train
train_118748,0,train
train_118749,0,train
train_11875,0,train
train_118750,0,train
train_118751,0,train
train_118752,0,train
train_118753,0,train
train_118754,0,train
train_118755,0,train
train_118756,0,train
train_118757,0,train
train_118758,0,train
train_118759,0,train
train_11876,0,train
train_118760,0,train
train_118761,0,train
train_118762,0,train
train_118763,0,train
train_118764,0,train
train_118765,0,train
train_118766,0,train
train_118767,0,train
train_118768,0,train
train_118769,0,train
train_11877,0,train
train_118770,0,train
train_118771,0,train
train_118772,0,train
train_118773,0,train
train_118774,0,train
train_118775,0,train
train_118776,0,train
train_118777,0,train
train_118778,0,train
train_118779,0,train
train_11878,0,train
train_118780,0,train
train_118782,0,train
train_118783,0,train
train_118784,0,train
train_118786,0,train
train_118787,0,train
train_118788,0,train
train_11879,0,train
train_118790,0,train
train_118791,0,train
train_118792,0,train
train_118793,0,train
train_118795,0,train
train_118797,0,train
train_118799,0,train
train_1188,0,train
train_11880,0,train
train_118800,0,train
train_118802,0,train
train_118808,0,train
train_11881,0,train
train_118810,0,train
train_118813,0,train
train_118816,0,train
train_118817,0,train
train_118819,0,train
train_11882,0,train
train_118820,0,train
train_118824,0,train
train_118825,0,train
train_11883,0,train
train_118834,0,train
train_118835,0,train
train_118838,0,train
train_11884,0,train
train_118843,0,train
train_118846,0,train
train_11885,0,train
train_118850,0,train
train_118854,0,train
train_118855,0,train
train_118857,0,train
train_11886,0,train
train_118861,0,train
train_118863,0,train
train_118864,0,train
train_118869,0,train
train_11887,0,train
train_118871,0,train
train_118873,0,train
train_118875,0,train
train_11888,0,train
train_118880,0,train
train_118884,0,train
train_118885,0,train
train_11889,0,train
train_118890,0,train
train_118894,0,train
train_11890,0,train
train_118900,0,train
train_118903,0,train
train_118909,0,train
train_11891,0,train
train_11892,0,train
train_11893,0,train
train_11894,0,train
train_11895,0,train
train_11896,0,train
train_11897,0,train
train_11898,0,train
train_11899,0,train
train_119,0,train
train_11900,0,train
train_11901,0,train
train_11902,0,train
train_11903,0,train
train_11904,0,train
train_11905,0,train
train_11906,0,train
train_11907,0,train
train_119079,0,train
train_11908,0,train
train_11909,0,train
train_119094,0,train
train_119097,0,train
train_1191,0,train
train_11910,0,train
train_119105,0,train
train_11911,0,train
train_119116,0,train
train_11912,0,train
train_119120,0,train
train_119121,0,train
train_119123,0,train
train_119124,0,train
train_119127,0,train
train_119129,0,train
train_11913,0,train
train_119130,0,train
train_119131,0,train
train_119132,0,train
train_119136,0,train
train_11914,0,train
train_119140,0,train
train_119142,0,train
train_119143,0,train
train_119144,0,train
train_119145,0,train
train_119146,0,train
train_119147,0,train
train_119148,0,train
train_119149,0,train
train_11915,0,train
train_119152,0,train
train_119153,0,train
train_119154,0,train
train_119156,0,train
train_119159,0,train
train_11916,0,train
train_119160,0,train
train_119161,0,train
train_119162,0,train
train_119163,0,train
train_119164,0,train
train_119165,0,train
train_119166,0,train
train_119167,0,train
train_119168,0,train
train_119169,0,train
train_11917,0,train
train_119170,0,train
train_119171,0,train
train_119172,0,train
train_119173,0,train
train_119174,0,train
train_119175,0,train
train_119176,0,train
train_119177,0,train
train_119178,0,train
train_119179,0,train
train_11918,0,train
train_119180,0,train
train_119181,0,train
train_119182,0,train
train_119183,0,train
train_119184,0,train
train_119185,0,train
train_119186,0,train
train_119187,0,train
train_119188,0,train
train_119189,0,train
train_11919,0,train
train_119190,0,train
train_119191,0,train
train_119192,0,train
train_119193,0,train
train_119194,0,train
train_119195,0,train
train_119196,0,train
train_119197,0,train
train_119198,0,train
train_119199,0,train
train_11920,0,train
train_119200,0,train
train_119201,0,train
train_119202,0,train
train_119203,0,train
train_119204,0,train
train_119205,0,train
train_119206,0,train
train_119207,0,train
train_119208,0,train
train_119209,0,train
train_11921,0,train
train_119210,0,train
train_119211,0,train
train_119212,0,train
train_119213,0,train
train_119214,0,train
train_119215,0,train
train_119216,0,train
train_119217,0,train
train_119218,0,train
train_119219,0,train
train_11922,0,train
train_119220,0,train
train_119221,0,train
train_119222,0,train
train_119223,0,train
train_119224,0,train
train_119225,0,train
train_119226,0,train
train_119227,0,train
train_119228,0,train
train_119229,0,train
train_11923,0,train
train_119230,0,train
train_119231,0,train
train_119232,0,train
train_119233,0,train
train_119234,0,train
train_119235,0,train
train_119236,0,train
train_119237,0,train
train_119238,0,train
train_119239,0,train
train_11924,0,train
train_119240,0,train
train_119241,0,train
train_119242,0,train
train_119243,0,train
train_119244,0,train
train_119245,0,train
train_119246,0,train
train_119247,0,train
train_119248,0,train
train_119249,0,train
train_11925,0,train
train_119250,0,train
train_119251,0,train
train_119252,0,train
train_119253,0,train
train_119254,0,train
train_119255,0,train
train_119256,0,train
train_119257,0,train
train_119258,0,train
train_119259,0,train
train_11926,0,train
train_119260,0,train
train_119261,0,train
train_119262,0,train
train_119263,0,train
train_119264,0,train
train_119265,0,train
train_119266,0,train
train_119267,0,train
train_119268,0,train
train_119269,0,train
train_11927,0,train
train_119270,0,train
train_119271,0,train
train_119272,0,train
train_119273,0,train
train_119274,0,train
train_119275,0,train
train_119276,0,train
train_119277,0,train
train_119278,0,train
train_119279,0,train
train_11928,0,train
train_119280,0,train
train_119281,0,train
train_119282,0,train
train_119283,0,train
train_119284,0,train
train_119285,0,train
train_119286,0,train
train_119287,0,train
train_119288,0,train
train_119289,0,train
train_11929,0,train
train_119290,0,train
train_119291,0,train
train_119292,0,train
train_119293,0,train
train_119294,0,train
train_119295,0,train
train_119296,0,train
train_119297,0,train
train_119298,0,train
train_119299,0,train
train_11930,0,train
train_119300,0,train
train_119301,0,train
train_119302,0,train
train_119303,0,train
train_119304,0,train
train_119305,0,train
train_119306,0,train
train_119307,0,train
train_119308,0,train
train_119309,0,train
train_11931,0,train
train_119310,0,train
train_119311,0,train
train_119312,0,train
train_119313,0,train
train_119314,0,train
train_119315,0,train
train_119316,0,train
train_119317,0,train
train_119318,0,train
train_119319,0,train
train_11932,0,train
train_119320,0,train
train_119321,0,train
train_119322,0,train
train_119323,0,train
train_119324,0,train
train_119325,0,train
train_119326,0,train
train_119327,0,train
train_119328,0,train
train_119329,0,train
train_11933,0,train
train_119330,0,train
train_119331,0,train
train_119332,0,train
train_119333,0,train
train_119334,0,train
train_119335,0,train
train_119336,0,train
train_119337,0,train
train_119338,0,train
train_119339,0,train
train_11934,0,train
train_119340,0,train
train_119341,0,train
train_119342,0,train
train_119343,0,train
train_119344,0,train
train_119345,0,train
train_119346,0,train
train_119347,0,train
train_119348,0,train
train_119349,0,train
train_11935,0,train
train_119350,0,train
train_119351,0,train
train_119352,0,train
train_119353,0,train
train_119354,0,train
train_119355,0,train
train_119356,0,train
train_119357,0,train
train_119358,0,train
train_119359,0,train
train_11936,0,train
train_119360,0,train
train_119361,0,train
train_119363,0,train
train_119365,0,train
train_119366,0,train
train_119367,0,train
train_119368,0,train
train_119369,0,train
train_11937,0,train
train_119370,0,train
train_119371,0,train
train_119372,0,train
train_119373,0,train
train_119374,0,train
train_119375,0,train
train_119377,0,train
train_119379,0,train
train_11938,0,train
train_119380,0,train
train_119381,0,train
train_119383,0,train
train_119385,0,train
train_119386,0,train
train_119387,0,train
train_11939,0,train
train_119391,0,train
train_119394,0,train
train_119395,0,train
train_119397,0,train
train_119398,0,train
train_119399,0,train
train_1194,0,train
train_11940,0,train
train_119400,0,train
train_119401,0,train
train_119402,0,train
train_119403,0,train
train_119407,0,train
train_119409,0,train
train_11941,0,train
train_119410,0,train
train_119413,0,train
train_119414,0,train
train_119415,0,train
train_119418,0,train
train_11942,0,train
train_119420,0,train
train_119424,0,train
train_119427,0,train
train_119429,0,train
train_11943,0,train
train_119431,0,train
train_11944,0,train
train_119441,0,train
train_119448,0,train
train_11945,0,train
train_119453,0,train
train_119454,0,train
train_119455,0,train
train_119456,0,train
train_119457,0,train
train_119459,0,train
train_11946,0,train
train_119466,0,train
train_11947,0,train
train_119471,0,train
train_119473,0,train
train_11948,0,train
train_119485,0,train
train_11949,0,train
train_119499,0,train
train_1195,0,train
train_11950,0,train
train_119506,0,train
train_11951,0,train
train_119521,0,train
train_119527,0,train
train_11953,0,train
train_11954,0,train
train_11955,0,train
train_11956,0,train
train_11957,0,train
train_11958,0,train
train_11959,0,train
train_1196,0,train
train_119600,0,train
train_119607,0,train
train_11961,0,train
train_119614,0,train
train_119629,0,train
train_11963,0,train
train_11965,0,train
train_11966,0,train
train_119665,0,train
train_11967,0,train
train_119673,0,train
train_119678,0,train
train_119682,0,train
train_119684,0,train
train_119686,0,train
train_119688,0,train
train_11969,0,train
train_119690,0,train
train_119693,0,train
train_119697,0,train
train_119698,0,train
train_119699,0,train
train_1197,0,train
train_11970,0,train
train_119700,0,train
train_119701,0,train
train_119703,0,train
train_119705,0,train
train_119706,0,train
train_119709,0,train
train_11971,0,train
train_119714,0,train
train_119715,0,train
train_119716,0,train
train_11972,0,train
train_119720,0,train
train_119728,0,train
train_11973,0,train
train_119730,0,train
train_119731,0,train
train_119733,0,train
train_119735,0,train
train_119738,0,train
train_119739,0,train
train_119742,0,train
train_119744,0,train
train_119745,0,train
train_119748,0,train
train_11975,0,train
train_119752,0,train
train_119753,0,train
train_119754,0,train
train_119755,0,train
train_119756,0,train
train_119757,0,train
train_119758,0,train
train_119759,0,train
train_119760,0,train
train_119761,0,train
train_119762,0,train
train_119763,0,train
train_119764,0,train
train_119765,0,train
train_119766,0,train
train_119767,0,train
train_119768,0,train
train_119769,0,train
train_11977,0,train
train_119770,0,train
train_119771,0,train
train_119772,0,train
train_119773,0,train
train_119774,0,train
train_119775,0,train
train_119776,0,train
train_119777,0,train
train_119778,0,train
train_119779,0,train
train_11978,0,train
train_119780,0,train
train_119781,0,train
train_119782,0,train
train_119783,0,train
train_119784,0,train
train_119785,0,train
train_119786,0,train
train_119787,0,train
train_119788,0,train
train_119789,0,train
train_119790,0,train
train_119791,0,train
train_119792,0,train
train_119793,0,train
train_119794,0,train
train_119795,0,train
train_119796,0,train
train_119797,0,train
train_119798,0,train
train_119799,0,train
train_1198,0,train
train_119800,0,train
train_119801,0,train
train_119802,0,train
train_119803,0,train
train_119804,0,train
train_119805,0,train
train_119806,0,train
train_119807,0,train
train_119808,0,train
train_119809,0,train
train_11981,0,train
train_119810,0,train
train_119811,0,train
train_119812,0,train
train_119813,0,train
